,infection_site,description,OriginalReadCode,CleansedReadCode,MedCodeId,SnomedCTConceptId,SnomedCTDescriptionId,Term
2541,Puerperal,Puerperal septicaemia unspecified,L4030,L403000,307682013.0,2858002.0,5833018.0,Puerperal septicaemia unspecified
2542,other,Ciprofloxacin resistant tuberculosis,65Y8,65Y8.00,2533741015.0,413852006.0,2533741015.0,Ciprofloxacin resistant tuberculosis
2543,other,Human bocavirus detected,4JUD,4JUD.00,689721000000112.0,441256000.0,2793495012.0,Human bocavirus detected
2544,Bone,Tuberculous arthritis,N018,N018.00,293128014.0,190710003.0,293128014.0,Tuberculous arthritis
2545,other,"[X]Anogenital herpes viral infection, unspecified",Ayu4G,Ayu4G00,288088014.0,186538004.0,286734019.0,"[X]Anogenital herpes viral infection, unspecified"
2546,other,"[X]Late syphilis, unspecified",Ayu49,Ayu4900,288081015.0,72083004.0,119775017.0,"[X]Late syphilis, unspecified"
2547,Viral URTI,"[X]Influenza+oth respiratory manifestatns,virus not identifd",Hyu06,Hyu0600,389881000006117.0,6142004.0,11203012.0,"[X]Influenza+oth respiratory manifestatns,virus not identifd"
2548,Neuro,Meningitis due to neurosyphilis,F0072,F007200,706501000006118.0,301086002.0,442332016.0,Meningitis due to neurosyphilis
2549,other,Leprosy NOS,A30z,A30z.00,286425013.0,81004002.0,134369019.0,Leprosy NOS
2550,other,Tuberculosis of nasal septum,A12y2,A12y200,43285015.0,25831001.0,43285015.0,Tuberculosis of nasal septum
2551,other,[X]Other slow virus infections of central nervous system,Ayu82,Ayu8200,288117010.0,186482006.0,286646010.0,[X]Other slow virus infections of central nervous system
2552,other,Human enterovirus detected,4JUH,4JUH.00,690061000000111.0,441070005.0,2790537015.0,Human enterovirus detected
2553,Neuro,Tuberculous encephalitis,F0333-1,F033311,151549019.0,91483004.0,151549019.0,Tuberculous encephalitis
2554,Neuro,Post typhus vaccination encephalitis,F034A,F034A00,296881013.0,192715004.0,296881013.0,Post typhus vaccination encephalitis
2555,other,Mumps polyneuropathy,A72x1,A72x100,52697011.0,31524007.0,52697011.0,Mumps polyneuropathy
2556,Neuro,Post typhoid vaccination encephalitis,F0341,F034100,296872019.0,192706006.0,296872019.0,Post typhoid vaccination encephalitis
2557,other,[X]Sequelae of poliomyelitis,AyuJ5,AyuJ500,426301000006114.0,110270004.0,348286019.0,[X]Sequelae of poliomyelitis
2558,Gastrointestinal,"[X]Bacterial intestinal infection, unspecified",Ayu07,Ayu0700,287984011.0,75375008.0,125187010.0,"[X]Bacterial intestinal infection, unspecified"
2559,other,[X]Mumps with other complications,AyuD2,AyuD200,288195015.0,36989005.0,61702015.0,[X]Mumps with other complications
2560,Viral URTI,[X]Resp syncytial virus/cause/diseases classfd/oth chapters,AyuKN,AyuKN00,424861000006112.0,186741005.0,287050010.0,[X]Resp syncytial virus/cause/diseases classfd/oth chapters
2561,other,"[X]Miliary tuberculosis, unspecified",Ayu19,Ayu1900,288008012.0,47604008.0,79348014.0,"[X]Miliary tuberculosis, unspecified"
2562,Viral URTI,"[X]Influenza+other manifestations,influenza virus identified",Hyu05,Hyu0500,389901000006115.0,6142004.0,11203012.0,"[X]Influenza+other manifestations,influenza virus identified"
2563,Viral URTI,Other respiratory virus detected,4JUJ,4JUJ.00,690121000000116.0,359351000000100.0,676741000000119.0,Other respiratory virus detected
2564,Viral URTI,Influenza A (H1N1) swine flu,H2A-1,H2A..11,1128141000000118.0,442696006.0,1128141000000118.0,Influenza A (H1N1) swine flu
2565,Viral URTI,Possible influenza A virus H1N1 subtype,1W0,1W0..00,1135701000000110.0,506751000000104.0,1135701000000110.0,Possible influenza A virus H1N1 subtype
2566,Viral URTI,Suspected swine influenza,1J72-1,1J72.11,1122841000000110.0,505251000000100.0,1122841000000110.0,Suspected swine influenza
2567,Viral URTI,Suspected influenza A virus subtype H1N1 infection,1J72,1J72.00,1122831000000118.0,505251000000100.0,1122831000000118.0,Suspected Influenza A virus subtype H1N1 infection
2568,Viral URTI,Influenza due to Influenza A virus subtype H1N1,H2A,H2A..00,2820795016.0,442696006.0,2820795016.0,Influenza due to Influenza A virus subtype H1N1
2569,Viral URTI,Influenza A virus H1N1 subtype detected,4J3L,4J3L.00,1126371000000114.0,711330007.0,3078435012.0,Influenza A virus H1N1 subtype detected
2570,Viral URTI,Influenza H5 virus detected,4JU3,4JU3.00,676961000000116.0,441343005.0,2882423016.0,Influenza H5 virus detected
2571,other,Human immunodeficiency virus monitoring,66j,66j..00,1121571000000111.0,504871000000109.0,1121571000000111.0,Human immunodeficiency virus monitoring
2572,other,Human adenovirus detected,4JUG,4JUG.00,690001000000112.0,440930009.0,2795511016.0,Human adenovirus detected
2573,other,Oseltamivir resistant virus detected,4JU6,4JU6.00,677201000000112.0,441046006.0,2790544012.0,Oseltamivir resistant virus detected
2574,Hepatobiliary,Chronic hepatitis annual review - enhanced services admin,9kR,9kR..00,1680591000006117.0,362421000000102.0,683201000000111.0,Chronic hepatitis annual review - enhanced services admin
2575,Hepatobiliary,Hepatitis B treatment drugs Band 1,7Q052,7Q05200,350841000000119.0,221021000000103.0,350841000000119.0,Hepatitis B treatment drugs Band 1
2576,Hepatobiliary,Biliary sepsis,J666,J666.00,1650161000000119.0,750511000000101.0,1650161000000119.0,Biliary sepsis
2577,other,Human immunodeficiency virus annual review,66j0,66j0.00,1121631000000110.0,504901000000109.0,1121631000000110.0,Human immunodeficiency virus annual review
2578,pneumonia,Aspiration pneumonia,H470-1,H470.11,1756121000006110.0,422588002.0,2644464011.0,Aspiration pneumonia
2579,other,Panton-Valentine leucocidin associat staph aureus infection,A3B12,A3B1200,1755721000006116.0,446413008.0,2884340010.0,Panton-Valentine leucocidin associat staph aureus infection
2580,other,Human rhinovirus detected,4JUE,4JUE.00,689881000000116.0,440925005.0,2792943018.0,Human rhinovirus detected
2581,other,Isoniazid resistant tuberculosis,65Y5,65Y5.00,2533738012.0,414546009.0,2533738012.0,Isoniazid resistant tuberculosis
2582,Viral URTI,Influenza H2 virus detected,4JU1,4JU1.00,676841000000114.0,440927002.0,3034688012.0,Influenza H2 virus detected
2583,pneumonia,Cryptogenic organising pneumonia,H564-1,H564.11,474819014.0,719218000.0,3315464015.0,Cryptogenic organising pneumonia
2584,other,Marburg disease,A78y3,A78y300,717861000006119.0,77503002.0,128660014.0,Marburg disease
2585,other,Sepsis,A3C,A3C..00,1814601000006112.0,91302008.0,151281010.0,Sepsis
2586,pneumonia,Community acquired pneumonia,H2B,H2B..00,1479355018.0,385093006.0,1479355018.0,Community acquired pneumonia
2587,Pyelonephritis,Urosepsis,K1906,K190600,1209801015.0,721104000.0,3323525018.0,Urosepsis
2588,other,Other specified sepsis,A3Cy,A3Cy.00,1814791000006112.0,91302008.0,151281010.0,Other specified sepsis
2589,other,Sepsis due to Streptococcus group B,A3C01,A3C0100,2900357019.0,448419003.0,2900357019.0,Sepsis due to Streptococcus group B
2590,other,Candidal sepsis,AB2y5,AB2y500,1814981000006111.0,447841007.0,2899123014.0,Candidal sepsis
2591,other,Sepsis NOS,A3Cz,A3Cz.00,1814801000006113.0,91302008.0,151281010.0,Sepsis NOS
2592,pneumonia,Hospital acquired pneumonia,H2C,H2C..00,2674072012.0,425464007.0,2674072012.0,Hospital acquired pneumonia
2593,other,Sepsis due to Actinomyces,A396,A396.00,2900063016.0,447898000.0,2900063016.0,Sepsis due to Actinomyces
2594,other,Sepsis due to Streptococcus pneumoniae,A3C03,A3C0300,2900359016.0,448421008.0,2900359016.0,Sepsis due to Streptococcus pneumoniae
2595,Hepatobiliary,Hepatitis C genotype 1,A70A,A70A.00,2146441000000113.0,824841000000105.0,2146441000000113.0,Hepatitis C genotype 1
2596,Hepatobiliary,Hepatitis C genotype 3,A70C,A70C.00,2146501000000114.0,824871000000104.0,2146501000000114.0,Hepatitis C genotype 3
2597,Hepatobiliary,Acute viral hepatitis NOS,A70z1,A70z100,1814911000006116.0,57412004.0,95482016.0,Acute viral hepatitis NOS
2598,other,HIV disease complicating pregnancy childbirth puerperium,L179,L179.00,1816791000006117.0,198609003.0,305277014.0,HIV disease complicating pregnancy childbirth puerperium
2599,other,Salmonella sepsis,A023,A023.00,1814271000006115.0,449083008.0,2898810014.0,Salmonella sepsis
2600,other,Sepsis due to Staphylococcus aureus,A3C10,A3C1000,2900354014.0,448417001.0,2900354014.0,Sepsis due to Staphylococcus aureus
2601,Peritonitis,Acute appendicitis with generalised peritonitis,J203,J203.00,483992016.0,28845006.0,483992016.0,Acute appendicitis with generalised peritonitis
2602,Hepatobiliary,On hepatitis C treatment plan,9NgR,9NgR.00,2157051000000119.0,829731000000106.0,2157051000000119.0,On hepatitis C treatment plan
2603,other,Group A streptococcus infection,A3B01,A3B0100,2168151000000110.0,302809008.0,2168151000000110.0,Group A streptococcus infection
2604,other,Sepsis due to Staphylococcus,A3C1,A3C1.00,2900059011.0,447894003.0,2900059011.0,Sepsis due to Staphylococcus
2605,Hepatobiliary,Acute hepatitis C,A70G,A70G.00,353576014.0,235866006.0,353576014.0,Acute hepatitis C
2606,other,Sepsis due to anaerobes,A3C2-1,A3C2.11,1814741000006115.0,447843005.0,2899125019.0,Sepsis due to anaerobes
2607,pneumonia,HIV disease resulting in Pneumocystis jirovecii pneumonia,A7893-1,A789311,1814921000006112.0,420403001.0,2617400016.0,HIV disease resulting in Pneumocystis jirovecii pneumonia
2608,Peritonitis,Acute appendicitis with localised peritonitis,J204,J204.00,2116831000000110.0,698294004.0,2973821014.0,Acute appendicitis with localised peritonitis
2609,other,Sepsis due to Streptococcus group A,A3C00,A3C0000,2900360014.0,449504009.0,2900360014.0,Sepsis due to Streptococcus group A
2610,Hepatobiliary,Hepatitis C genotype 4,A70D,A70D.00,2146521000000117.0,824881000000102.0,2146521000000117.0,Hepatitis C genotype 4
2611,other,Other streptococcal sepsis,A3C0y,A3C0y00,1814671000006118.0,448418006.0,2900355010.0,Other streptococcal sepsis
2612,other,HIV pos gen health check serv declind - enhanc service admin,9kl,9kl..00,1715721000006111.0,504931000000103.0,1154521000000111.0,HIV pos gen health check serv declind - enhanc service admin
2613,other,Sepsis due to other Gram negative organisms,A3C3y,A3C3y00,1814781000006114.0,449082003.0,2899980010.0,Sepsis due to other Gram negative organisms
2614,other,Sepsis due to Gram negative bacteria,A3C3,A3C3.00,2899980010.0,449082003.0,2899980010.0,Sepsis due to Gram negative bacteria
2615,other,Sepsis due to anaerobic bacteria,A3C2,A3C2.00,2901598017.0,447843005.0,2901598017.0,Sepsis due to anaerobic bacteria
2616,other,Listerial sepsis,A2706-1,A270611,1814301000006118.0,449335002.0,3027275018.0,Listerial sepsis
2617,other,Cytomegalovirus infection,A799,A799.00,48459015.0,28944009.0,48459015.0,Cytomegalovirus infection
2618,other,Infection due to ESBL producing bacteria,A3BC,A3BC.00,1846201000006111.0,409802002.0,2477525019.0,Infection due to ESBL producing bacteria
2619,other,Sepsis due to Listeria monocytogenes,A2706,A270600,2900218013.0,449335002.0,2900218013.0,Sepsis due to Listeria monocytogenes
2620,other,Sepsis due to Streptococcus,A3C0,A3C0.00,2900355010.0,448418006.0,2900355010.0,Sepsis due to Streptococcus
2621,other,Mumps parotitis,A724,A724.00,360291011.0,240526004.0,360291011.0,Mumps parotitis
2622,Peritonitis,Bacterial peritonitis,J5503-1,J550311,303244013.0,197171003.0,303244013.0,Bacterial peritonitis
2623,Peritonitis,Spontaneous bacterial peritonitis,J554,J554.00,20424014.0,11836002.0,20424014.0,Spontaneous bacterial peritonitis
2624,Pyelonephritis,Candida pyelonephritis,K106,K106.00,354329011.0,236378005.0,354329011.0,Candida pyelonephritis
2625,Peritonitis,Ventriculoperitoneal shunt-associated peritonitis,J558,J558.00,414489014.0,277783004.0,414489014.0,Ventriculoperitoneal shunt-associated peritonitis
2626,Hepatobiliary,Hepatitis C genotype 2,A70B,A70B.00,2146461000000114.0,824851000000108.0,2146461000000114.0,Hepatitis C genotype 2
2627,other,CMV - Cytomegalovirus infection,A799-1,A799.11,1226168016.0,28944009.0,1226168016.0,CMV - Cytomegalovirus infection
2628,other,"Streptococcal sepsis, unspecified",A3C0z,A3C0z00,1814681000006115.0,448418006.0,2900355010.0,"Streptococcal sepsis, unspecified"
2629,Peritonitis,Streptococcal peritonitis,J557,J557.00,2184171000000110.0,841911000000102.0,2184171000000110.0,Streptococcal peritonitis
2630,pneumonia,Acute bronchiolitis due to human metapneumovirus,H0617,H061700,1816261000006119.0,445102008.0,2988948018.0,Acute bronchiolitis due to human metapneumovirus
2631,other,Sepsis due to Candida,AB2y5-1,AB2y511,2901596018.0,447841007.0,2901596018.0,Sepsis due to Candida
2632,Hepatobiliary,Viral hepatitis without hepatic coma,A709,A709.00,179049010.0,111896003.0,179049010.0,Viral hepatitis without hepatic coma
2633,pneumonia,Pneumonia due to human metapneumovirus,H203,H203.00,2872480010.0,445096001.0,2872480010.0,Pneumonia due to Human metapneumovirus
2634,other,Suspected sepsis,1JN0,1JN0.00,2224021000000118.0,859701000000104.0,2224021000000118.0,Suspected sepsis
2635,other,Hantavirus cardio-pulmonary syndrome,A78B-1,A78B.11,1814961000006118.0,120639003.0,179040014.0,Hantavirus cardio-pulmonary syndrome
2636,Hepatobiliary,Chronic viral hepatitis B,A7073,A707300,1232261014.0,61977001.0,1232261014.0,Chronic viral hepatitis B
2637,UTI,On urinary tract infection care pathway,8CMWE,8CMWE00,2247821000000119.0,869691000000108.0,2247821000000119.0,On urinary tract infection care pathway
2638,other,Other specified tuberculosis support,745Fy,745Fy00,387571000000119.0,235471000000107.0,380421000000115.0,Other specified tuberculosis support
2639,other,Disease due to West Nile virus,A663E,A663E00,2549643018.0,417093003.0,2549643018.0,Disease due to West Nile virus
2640,Cardiovascular,Rheumatic heart disease,GA,GA...00,39767019.0,23685000.0,39767019.0,Rheumatic heart disease
2641,UTI,Catheter-associated urinary tract infection,SP07Q,SP07Q00,2277891000000117.0,700372006.0,2990298013.0,Catheter-associated urinary tract infection
2642,Cardiovascular,Carditis due to rheumatic fever,GA0,GA0..00,2287941000000113.0,703119002.0,3007168016.0,Carditis due to rheumatic fever
2643,other,Seen by community HIV (human immunodeficiency virus) nurse,9Nt10,9Nt1000,2229631000000112.0,862191000000107.0,2229631000000112.0,Seen by community HIV (human immunodeficiency virus) nurse
2644,UTI,CAUTI - catheter-associated urinary tract infection,SP07Q-1,SP07Q11,2277901000000116.0,700372006.0,2990298013.0,CAUTI - catheter-associated urinary tract infection
2645,other,Sepsis due to Gram negative organisms,A3C3-1,A3C3.11,1814751000006118.0,449082003.0,2899980010.0,Sepsis due to Gram negative organisms
2646,other,HIV disease resulting in Kaposi sarcoma,A7895-1,A789511,1814931000006110.0,420524008.0,2614767011.0,HIV disease resulting in Kaposi sarcoma
2647,Viral URTI,Westley Croup Score,38QB,38QB.00,2308061000000118.0,897151000000104.0,2308111000000119.0,Westley Croup Score
2648,other,Human immunodeficiency virus infection monitoring invitation,9mN,9mN..00,2302501000000114.0,894621000000106.0,2302501000000114.0,Human immunodeficiency virus infection monitoring invitation
2649,other,Referral to community HIV nurse specialist,8Hle,8Hle.00,1812841000006118.0,817381000000107.0,2129421000000111.0,Referral to community HIV nurse specialist
2650,other,Infection due to carbapenemase producing Enterobacteriacea,A3BD,A3BD.00,2148891000000118.0,826051000000107.0,2148891000000118.0,Infection due to carbapenemase producing Enterobacteriacea
2651,other,Lyme arthritis,N010A-1,N010A11,56659013.0,33937009.0,56659013.0,Lyme arthritis
2652,other,Lyme borreliosis,A8710-1,A871011,481640018.0,23502006.0,481640018.0,Lyme borreliosis
2653,other,HIV infection monitoring telephone invitation,9mN0,9mN0.00,1907831000006117.0,894641000000104.0,2302541000000112.0,HIV infection monitoring telephone invitation
2654,other,Borrelial lymphocytoma,A8713,A871300,2390131000000110.0,718373005.0,3312055010.0,Borrelial lymphocytoma
2655,other,Human immunodeficiency virus IgG avidity,4J3Q,4J3Q.00,2393891000000111.0,1007841000000109.0,2561671000000111.0,Human immunodeficiency virus IgG avidity
2656,other,Human immunodeficiency virus drug resistance test,4J3N,4J3N.00,2376041000000113.0,1010871000000101.0,2578551000000117.0,Human immunodeficiency virus drug resistance test
2657,other,Lyme neuroborreliosis,A8711,A871100,1927231000006113.0,715507005.0,3302870016.0,Lyme neuroborreliosis
2658,other,Suspected Ebola virus infection,1JN3,1JN3.00,2459841000000116.0,707860005.0,2459841000000116.0,Suspected Ebola virus infection
2659,Pyelonephritis,Emphysematous pyelonephritis,K1014,K101400,354323012.0,236373001.0,354323012.0,Emphysematous pyelonephritis
2660,other,Sepsis due to staphylococcus NOS,A3C1z,A3C1z00,1814721000006110.0,447894003.0,2900059011.0,Sepsis due to staphylococcus NOS
2661,other,Sepsis due to other specified staphylococcus,A3C1y,A3C1y00,1814711000006119.0,447894003.0,2900059011.0,Sepsis due to other specified staphylococcus
2662,other,Disseminated tuberculosis,A19,A19..00,281631019.0,182159002.0,281631019.0,Disseminated tuberculosis
2663,other,Human immunodeficiency virus type 1 subtype identification,4J3P,4J3P.00,1924211000006112.0,1007761000000101.0,2551581000000119.0,Human immunodeficiency virus type 1 subtype identification
2664,other,Erythema migrans,AA41-1,AA41.11,2955528012.0,69588003.0,2955528012.0,Erythema migrans
2665,other,Tuberculosis support NOS,745Fz,745Fz00,387991000000112.0,235471000000107.0,380421000000115.0,Tuberculosis support NOS
